state,year,yearly_avg_snow,yearly_max_temp,yearly_min_temp,yearly_avg_temp,yearly_avg_prcp,yearly_min_prcp,yearly_max_prcp,avg_snow_summer,avg_snow_winter,max_temp_summer,max_temp_winter,min_temp_summer,min_temp_winter,avg_temp_summer,avg_temp_winter,avg_prcp_summer,avg_prcp_winter,total pop,in-state pop,percentage,top1,top1 state
California,2010,0.11,111.0,20.7,60.4775,1.8624999999999998,0.01,6.27,0.0,0.264,111.0,76.2,24.8,20.7,66.75857142857143,51.684000000000005,0.7185714285714285,3.464,36648257,36203508,1.2135611251580136,36582,Texas
California,2011,0.025000000000000005,111.5,13.0,60.153333333333336,1.149166666666667,0.02,4.83,0.028571428571428574,0.02,111.5,80.4,27.8,13.0,67.35,50.077999999999996,0.5142857142857143,2.0380000000000003,36952906,36484478,1.2676350812572124,37087,Texas
California,2012,0.21333333333333335,109.3,17.8,61.71666666666667,1.3549999999999998,0.02,4.19,0.0,0.512,109.3,79.8,28.5,17.8,68.81428571428572,51.779999999999994,0.42714285714285716,2.654,37318127,36824486,1.3227914680712716,43005,Texas
California,2013,0.11499999999999999,110.2,9.2,62.28083333333333,0.39749999999999996,0.06,1.0,0.0,0.27599999999999997,110.2,84.5,30.4,9.2,69.7357142857143,51.84400000000001,0.20428571428571426,0.6679999999999999,37581741,37096264,1.291789542160915,37246,Washington
California,2014,0.0016666666666666668,109.7,21.4,64.0975,1.26,0.0,6.08,0.002857142857142857,0.0,109.7,82.7,29.2,21.4,70.47999999999999,55.162,0.33,2.5620000000000003,38022303,37508335,1.3517539955430924,38990,Texas
California,2015,0.0,110.8,18.5,63.82,0.71,0.01,2.43,0.0,0.0,110.8,85.1,28.4,18.5,70.66428571428571,54.238,0.3671428571428571,1.19,38338468,37823991,1.3419341638794768,41713,Texas
California,2016,0.041666666666666664,112.2,18.7,62.98250000000001,1.5283333333333333,0.01,4.84,0.0,0.1,112.2,84.1,29.7,18.7,69.51142857142857,53.842000000000006,0.6228571428571428,2.796,38446822,37932064,1.3388830941605478,40877,New York
California,2017,0.24166666666666667,112.2,17.9,63.298333333333325,1.6533333333333333,0.01,7.24,0.0,0.58,112.2,85.0,26.5,17.9,70.37285714285714,53.394000000000005,0.3757142857142857,3.442,38767232,38244101,1.3494154031941208,40999,Texas
California,2018,0.004166666666666667,112.5,16.1,62.75166666666667,1.1225,0.0,3.7,0.0,0.01,112.5,79.2,29.0,16.1,69.71857142857144,52.998000000000005,0.35,2.2039999999999997,38826278,38325255,1.2904224298811218,38007,Washington
California,2019,0.235,112.4,12.7,61.794999999999995,1.8150000000000002,0.01,5.84,0.0,0.564,112.4,78.1,23.6,12.7,69.0142857142857,51.688,0.39857142857142847,3.7980000000000005,38817563,38337359,1.2370792056162871,37567,New York
California,2021,0.27666666666666667,110.7,16.3,62.51583333333334,1.2008333333333334,0.01,5.66,0.0,0.664,110.7,83.2,27.3,16.3,69.86428571428571,52.227999999999994,0.51,2.1679999999999997,38644497,38211095,1.121510263155967,40456,Washington
California,2022,0.0,109.8,13.6,62.646666666666654,0.8850000000000001,0.04,6.08,0.0,0.0,109.8,82.1,27.4,13.6,70.50999999999999,51.638,0.2871428571428571,1.7220000000000002,38326066,37850263,1.2414605767260278,42279,Texas
Colorado,2005,2.11,98.0,0.8,51.12499999999999,0.8683333333333333,0.15,1.64,0.35714285714285715,4.564,98.0,62.7,25.5,0.8,62.40714285714286,35.33,1.1642857142857144,0.454,875681,706496,19.32039178650673,25350,California
Colorado,2006,2.8974999999999995,93.3,1.0,50.923333333333325,1.0583333333333333,0.04,3.12,0.75,5.904,93.3,59.7,24.0,1.0,62.301428571428566,34.99399999999999,1.5157142857142858,0.418,917611,722843,21.22555200406272,34803,California
Colorado,2007,2.9316666666666666,95.4,-8.8,49.72416666666668,0.9083333333333333,0.14,2.1,0.7000000000000001,6.055999999999999,95.4,64.7,23.8,-8.8,62.42000000000001,31.95,1.3071428571428572,0.35,907043,709160,21.81627552387263,29278,California
Colorado,2008,2.4025000000000003,95.7,-12.2,49.59750000000002,0.8141666666666668,0.2,3.13,0.55,4.996,95.7,59.7,22.0,-12.2,61.355714285714285,33.136,1.19,0.288,927491,730806,21.206135692960903,28890,California
Colorado,2009,2.7558333333333334,92.7,-1.4,49.61833333333334,1.1883333333333332,0.06,3.12,1.6214285714285714,4.343999999999999,92.7,62.6,23.6,-1.4,60.02,35.056000000000004,1.8485714285714285,0.26399999999999996,903904,721050,20.229360640067974,21223,California
Colorado,2010,2.2125,93.3,0.8,50.92083333333333,0.9908333333333333,0.19,3.33,0.11,5.156000000000001,93.3,58.9,25.2,0.8,63.24,33.67399999999999,1.274285714285714,0.594,4953818,4767452,3.762067964547744,26089,California
Colorado,2011,2.720833333333333,98.6,-2.2,50.47083333333333,0.8966666666666668,0.28,2.23,0.6885714285714286,5.566000000000001,98.6,62.7,23.6,-2.2,63.269999999999996,32.55200000000001,1.2342857142857144,0.42400000000000004,5013399,4811275,4.031675914883293,23234,California
Colorado,2012,1.7700000000000002,99.0,-8.5,52.83500000000001,0.5483333333333332,0.06,1.33,0.39999999999999997,3.688,99.0,69.8,22.0,-8.5,64.50999999999999,36.489999999999995,0.7985714285714286,0.198,5088338,4883278,4.029999579430454,22152,California
Colorado,2013,3.3858333333333337,93.8,-15.6,49.740833333333335,0.9233333333333333,0.07,2.9,1.4528571428571428,6.0920000000000005,93.8,59.9,22.8,-15.6,62.36,32.074,1.364285714285714,0.306,5171706,4965163,3.9937111661026314,23714,California
Colorado,2014,3.3725,91.7,13.2,51.94166666666667,1.1783333333333332,0.18,3.85,1.09,6.5680000000000005,91.7,61.0,33.5,13.2,64.19142857142857,34.792,1.7514285714285711,0.376,5260425,5041697,4.157991036845887,24506,California
Colorado,2015,3.74,94.3,5.1,52.199999999999996,1.4100000000000001,0.3,5.39,0.41714285714285715,8.392,94.3,63.9,26.0,5.1,63.632857142857155,36.194,1.9614285714285715,0.638,5359580,5132135,4.243709395139172,29029,California
Colorado,2016,3.7300000000000004,97.9,-4.8,52.33416666666667,0.9583333333333336,0.05,2.18,1.7142857142857142,6.552,97.9,64.6,25.7,-4.8,63.73285714285714,36.376000000000005,1.2842857142857145,0.502,5444039,5220779,4.100999276456319,26909,California
Colorado,2017,2.021666666666667,94.2,3.6,52.484166666666674,1.3583333333333334,0.07,3.82,1.2857142857142858,3.052,94.2,69.2,24.4,3.6,62.238571428571426,38.827999999999996,1.9971428571428569,0.4640000000000001,5507844,5280911,4.120178421901565,27014,California
Colorado,2018,1.9808333333333337,96.5,2.2,51.928333333333335,0.7724999999999999,0.11,1.74,0.7685714285714286,3.678,96.5,66.1,26.1,2.2,63.78142857142858,35.334,1.124285714285714,0.27999999999999997,5594717,5355564,4.274621933513345,28288,California
Colorado,2019,4.303333333333333,96.8,-8.5,50.04916666666667,0.8800000000000002,0.33,1.9,2.254285714285714,7.172,96.8,56.3,17.1,-8.5,61.935714285714276,33.407999999999994,1.0585714285714285,0.6300000000000001,5672735,5432135,4.2413403763792985,32295,Texas
Colorado,2021,3.2249999999999996,97.0,1.1,52.28666666666666,1.0308333333333333,0.04,4.29,0.9614285714285714,6.394,97.0,65.2,22.4,1.1,63.769999999999996,36.21,1.422857142857143,0.48200000000000004,5731404,5481373,4.3624738371261245,33648,California
Colorado,2022,3.4724999999999997,96.6,-2.2,50.9375,0.9183333333333333,0.26,2.65,0.6257142857142857,7.458,96.6,60.1,23.2,-2.2,63.895714285714284,32.796,1.2457142857142858,0.45999999999999996,5746751,5516875,4.000103710775004,33213,California
Connecticut,2005,6.0375000000000005,85.7,15.5,51.741666666666674,4.296666666666667,1.79,14.2,0.0,14.49,85.7,55.4,38.4,15.5,64.51428571428572,33.86,4.738571428571428,3.678,378620,299172,20.983571919074528,26319,New York
Connecticut,2006,3.0625,87.3,21.0,53.10416666666666,4.613333333333332,0.82,7.34,0.08571428571428572,7.2299999999999995,87.3,55.8,38.7,21.0,63.58571428571428,38.43,5.569999999999999,3.274,455224,366706,19.444932604607846,24838,New York
Connecticut,2007,2.629166666666667,84.5,15.8,51.84166666666666,3.415833333333333,1.45,7.64,0.0,6.31,84.5,52.3,36.6,15.8,64.44285714285714,34.2,3.454285714285714,3.3619999999999997,414709,334089,19.44013754222841,23272,New York
Connecticut,2008,3.2833333333333337,85.4,20.9,52.10833333333333,4.715,2.0,7.86,0.0,7.88,85.4,50.7,39.3,20.9,63.74285714285714,35.82,4.652857142857143,4.802,411909,329373,20.03743545297626,17271,New York
Connecticut,2009,3.2416666666666667,83.5,12.6,50.62916666666666,3.6941666666666664,1.23,7.7,0.0,7.779999999999999,83.5,55.4,39.8,12.6,62.15714285714285,34.489999999999995,4.291428571428571,2.858,389778,308232,20.921139725690008,19313,New York
Connecticut,2010,2.8791666666666664,88.4,19.8,53.55416666666667,3.7641666666666667,1.74,8.5,0.0,6.909999999999999,88.4,54.8,41.7,19.8,66.18571428571428,35.87,3.012857142857143,4.816,3520979,3443646,2.196349367604866,20727,New York
Connecticut,2011,5.779166666666668,87.3,14.6,52.86666666666665,5.29,1.86,10.62,1.2571428571428573,12.110000000000001,87.3,57.3,40.6,14.6,65.00714285714285,35.87,6.001428571428571,4.294,3527881,3456379,2.0267690435136543,20015,New York
Connecticut,2012,2.3333333333333335,87.1,22.9,54.65833333333333,3.311666666666667,0.81,5.79,0.0,5.6000000000000005,87.1,57.7,40.4,22.9,65.59285714285714,39.35000000000001,4.102857142857142,2.2039999999999997,3530169,3449858,2.2749902341785866,23310,New York
Connecticut,2013,4.716666666666666,87.2,20.1,51.82499999999999,3.685,1.25,10.14,0.0,11.32,87.2,51.5,36.8,20.1,64.05714285714285,34.7,3.998571428571428,3.246,3541667,3453316,2.4946162358008284,23051,New York
Connecticut,2014,3.816666666666667,85.3,15.2,51.145833333333336,3.8358333333333334,1.86,5.46,0.02142857142857143,9.129999999999999,85.3,51.1,37.1,15.2,64.07857142857144,33.04,3.5385714285714287,4.252,3528732,3445986,2.344921631906305,21431,New York
Connecticut,2015,4.941666666666667,85.4,5.1,52.1875,3.098333333333333,1.24,5.72,0.0,11.86,85.4,57.6,38.2,5.1,65.12142857142857,34.08,2.9842857142857144,3.258,3526703,3449706,2.183257280241635,23820,New York
Connecticut,2016,2.9291666666666667,88.9,21.2,54.0375,3.0075,1.63,4.89,0.6071428571428571,6.18,88.9,57.1,35.8,21.2,65.38571428571429,38.15,2.882857142857143,3.182,3515342,3439756,2.150174862076004,22160,New York
Connecticut,2017,4.333333333333333,83.4,20.4,53.15416666666667,3.6191666666666666,1.46,8.07,0.03571428571428571,10.35,83.4,53.8,42.6,20.4,65.4357142857143,35.96,4.312857142857143,2.6480000000000006,3531717,3448392,2.3593340009972485,28542,New York
Connecticut,2018,4.079166666666667,87.4,15.9,52.620833333333344,5.132499999999999,2.94,7.8,0.9714285714285714,8.430000000000001,87.4,49.9,33.6,15.9,64.67857142857143,35.74,5.148571428571429,5.11,3507278,3422560,2.4154914437920283,27361,New York
Connecticut,2019,3.241666666666667,90.2,17.4,52.39166666666667,4.3175,1.44,7.64,0.0,7.779999999999999,90.2,50.3,40.9,17.4,65.01428571428572,34.72,4.424285714285714,4.167999999999999,3502868,3412824,2.570579308155485,27606,New York
Connecticut,2021,2.670833333333334,84.0,21.5,53.737500000000004,4.175833333333333,1.55,9.36,0.0,6.409999999999999,84.0,53.1,39.2,21.5,65.65,37.06,5.372857142857144,2.4999999999999996,3554455,3447837,2.9995597074657043,40790,New York
Connecticut,2022,2.6125000000000003,88.2,15.1,53.199999999999996,3.5333333333333337,2.43,5.57,0.0,6.2700000000000005,88.2,56.9,39.0,15.1,65.1,36.54,3.6214285714285714,3.41,3563248,3417933,4.078161273085678,50670,New York
Florida,2005,0.015,93.9,39.3,72.27916666666667,5.159166666666667,1.6,13.54,0.025714285714285714,0.0,93.9,81.6,48.4,39.3,78.25142857142858,63.918000000000006,6.661428571428573,3.056,3059283,2415250,21.051762782325135,98535,New York
Florida,2006,0.0,93.7,40.5,72.80916666666666,3.771666666666667,0.41,7.11,0.0,0.0,93.7,80.9,54.4,40.5,78.66142857142857,64.616,4.824285714285714,2.298,3105046,2485338,19.958094018574922,87576,New York
Florida,2007,0.0,94.8,37.5,73.63583333333334,3.920833333333333,1.03,8.12,0.0,0.0,94.8,83.2,50.4,37.5,79.22285714285715,65.81400000000001,5.63,1.528,2901320,2388961,17.65951360070589,63312,New York
Florida,2008,0.0,92.4,39.7,72.75666666666667,4.390833333333334,0.98,12.19,0.0,0.0,92.4,81.8,53.9,39.7,78.47,64.758,5.778571428571429,2.4479999999999995,2838200,2332650,17.81234585300543,57995,New York
Florida,2009,0.0,94.9,35.6,72.95666666666668,4.155833333333334,0.92,9.81,0.0,0.0,94.9,82.7,53.5,35.6,79.32428571428571,64.042,5.375714285714286,2.4479999999999995,2929951,2454080,16.241602675266588,53482,New York
Florida,2010,0.0,94.9,30.2,70.95249999999999,3.914166666666667,0.73,7.3,0.0,0.0,94.9,82.1,52.8,30.2,79.81714285714285,58.541999999999994,4.484285714285714,3.1160000000000005,18496427,18013538,2.6107150316112437,55011,New York
Florida,2011,0.0,97.3,33.7,73.68249999999999,4.1025,1.07,8.94,0.0,0.0,97.3,82.3,52.3,33.7,79.56142857142858,65.452,5.409999999999999,2.272,18695020,18196423,2.6670043680081634,59288,New York
Florida,2012,0.0,92.8,40.2,73.48833333333333,4.5825000000000005,0.46,11.51,0.0,0.0,92.8,85.4,55.8,40.2,78.87,65.954,6.720000000000001,1.59,18950053,18412905,2.8345461619553203,53009,New York
Florida,2013,0.0,92.1,41.3,73.54083333333334,4.613333333333333,0.76,10.26,0.0,0.0,92.1,83.0,55.8,41.3,78.85857142857142,66.09599999999999,6.228571428571429,2.352,19170886,18641480,2.7615103443836664,55419,New York
Florida,2014,0.0,95.7,36.0,72.705,4.7924999999999995,2.46,9.6,0.0,0.0,95.7,81.8,54.9,36.0,78.91428571428573,64.012,5.695714285714286,3.528,19487958,18941457,2.80430099449106,58753,New York
Florida,2015,0.0,96.1,39.5,75.1775,4.335,1.39,8.9,0.0,0.0,96.1,85.9,60.0,39.5,80.25142857142858,68.074,5.224285714285714,3.09,19856140,19271202,2.94587971277398,69289,New York
Florida,2016,0.0,95.8,40.3,74.0775,4.4125000000000005,0.34,8.29,0.0,0.0,95.8,83.4,56.3,40.3,79.9057142857143,65.918,5.418571428571428,3.0039999999999996,20168737,19563719,2.9997812951797598,60472,New York
Florida,2017,0.0,92.1,45.3,74.51,5.066666666666667,1.11,11.52,0.0,0.0,92.1,83.9,55.6,45.3,79.76285714285713,67.15599999999999,7.461428571428572,1.714,20523205,19956729,2.7601731795789175,63722,New York
Florida,2018,0.0,93.3,35.7,74.04333333333334,4.633333333333333,1.35,9.49,0.0,0.0,93.3,85.1,52.8,35.7,79.89999999999999,65.84400000000002,6.027142857142857,2.682,20871349,20284088,2.8137184616097377,63033,New York
Florida,2019,0.0,95.0,40.6,74.91083333333333,4.471666666666667,1.83,9.92,0.0,0.0,95.0,83.2,54.3,40.6,80.74571428571429,66.742,5.394285714285715,3.18,21066004,20464393,2.8558382501019164,57488,New York
Florida,2021,0.0,93.1,41.9,74.055,4.348333333333334,1.25,8.41,0.0,0.0,93.1,82.5,53.2,41.9,79.41285714285713,66.554,5.675714285714286,2.4899999999999998,21452873,20778133,3.145219756812989,91758,New York
Florida,2022,0.0,94.7,38.8,74.41,4.8375,1.18,11.49,0.0,0.0,94.7,86.8,52.0,38.8,79.7057142857143,66.99600000000001,6.137142857142857,3.018,21776870,21037901,3.393366447978985,91201,New York
Georgia,2005,0.0,92.7,31.2,64.91750000000002,4.527499999999999,1.01,7.78,0.0,0.0,92.7,73.8,47.3,31.2,73.97571428571429,52.236000000000004,4.94,3.95,1541565,1227339,20.383571240914268,54126,Florida
Georgia,2006,0.0,95.1,33.6,65.72833333333332,3.263333333333333,1.76,5.65,0.0,0.0,95.1,72.6,48.5,33.6,74.55571428571429,53.370000000000005,3.225714285714286,3.3160000000000003,1736879,1359227,21.74313812303563,75182,Florida
Georgia,2007,0.0016666666666666668,98.5,33.5,66.1225,3.1225,0.89,5.55,0.0,0.004,98.5,77.2,46.3,33.5,74.96428571428571,53.74400000000001,3.294285714285714,2.882,1659144,1320657,20.401303322677233,77098,Florida
Georgia,2008,0.029166666666666664,95.1,32.0,64.98083333333334,3.604999999999999,1.09,6.01,0.0,0.06999999999999999,95.1,72.7,48.7,32.0,73.99714285714286,52.358000000000004,3.6099999999999994,3.5980000000000003,1612891,1321837,18.04548478477467,49921,Florida
Georgia,2009,0.08750000000000001,92.7,32.6,64.75083333333335,5.030833333333334,1.91,8.98,0.0,0.21000000000000002,92.7,72.5,48.5,32.6,74.01857142857143,51.775999999999996,5.115714285714286,4.912,1600383,1320162,17.509621134440945,43170,Florida
Georgia,2010,0.3475,95.9,26.0,64.36166666666666,3.1508333333333334,1.13,5.4,0.0,0.834,95.9,73.4,47.3,26.0,76.3957142857143,47.513999999999996,3.1842857142857137,3.104,9543416,9293957,2.6139382376289544,49901,Florida
Georgia,2011,0.15833333333333335,97.8,29.2,66.38000000000001,2.875,1.22,5.15,0.0,0.38,97.8,75.2,46.4,29.2,75.77000000000001,53.233999999999995,2.5728571428571425,3.2980000000000005,9655934,9384857,2.807361773599526,42666,Florida
Georgia,2012,0.0,96.0,34.3,66.94583333333333,3.0883333333333334,0.95,5.73,0.0,0.0,96.0,80.4,50.6,34.3,74.94428571428571,55.748000000000005,3.331428571428571,2.748,9745152,9467686,2.847220854020538,42870,Florida
Georgia,2013,0.010833333333333334,91.2,34.4,64.84,4.953333333333333,0.92,9.07,0.0,0.026000000000000002,91.2,69.9,48.5,34.4,73.5257142857143,52.68000000000001,5.228571428571429,4.568,9814782,9535810,2.842365729569951,38798,Florida
Georgia,2014,0.21666666666666667,93.3,25.7,64.36666666666667,3.8491666666666666,2.46,6.57,0.0,0.52,93.3,68.6,49.1,25.7,74.54571428571428,50.116,4.021428571428571,3.6080000000000005,9918670,9644575,2.763424934996328,45495,Florida
Georgia,2015,0.0,96.2,29.7,66.6425,4.555000000000001,2.18,8.56,0.0,0.0,96.2,75.3,51.5,29.7,75.37285714285714,54.42,4.341428571428572,4.854,10032021,9748696,2.824206608020463,47286,Florida
Georgia,2016,0.022500000000000003,97.5,31.9,67.23083333333332,3.4550000000000005,1.24,4.62,0.0,0.054000000000000006,97.5,76.3,50.1,31.9,76.39571428571428,54.4,3.6685714285714286,3.156,10110519,9805479,3.017055800993007,44846,Florida
Georgia,2017,0.03833333333333334,94.3,36.9,67.76666666666667,4.116666666666668,1.2,8.28,0.0,0.092,94.3,74.0,52.3,36.9,75.82857142857144,56.48,4.781428571428571,3.186,10242238,9963349,2.7229302814482548,47035,Florida
Georgia,2018,0.11,94.0,29.1,66.85916666666665,4.526666666666666,2.48,8.19,0.0,0.264,94.0,74.6,45.8,29.1,76.26142857142857,53.69599999999999,4.601428571428571,4.422,10358599,10084326,2.647780843722203,51020,Florida
Georgia,2019,0.0,96.4,35.0,68.03333333333333,3.7975000000000008,1.06,6.84,0.0,0.0,96.4,73.0,51.6,35.0,77.52857142857144,54.739999999999995,3.864285714285714,3.7039999999999997,10449314,10164773,2.7230591405330573,46235,Florida
Georgia,2021,0.0,92.7,36.8,66.37166666666668,4.3549999999999995,1.42,6.51,0.0,0.0,92.7,75.0,47.8,36.8,74.46571428571428,55.040000000000006,4.817142857142857,3.7079999999999997,10652991,10350479,2.8396907497622026,49163,Florida
Georgia,2022,0.035,95.0,33.0,66.37500000000001,3.7258333333333327,1.56,6.49,0.0,0.084,95.0,75.4,46.5,33.0,74.84142857142858,54.522000000000006,3.8814285714285717,3.508,10730534,10402739,3.0547873945509174,51380,Florida
Hawaii,2005,0.0,90.6,59.8,76.03000000000002,3.655,1.18,6.88,0.0,0.0,90.6,83.6,65.9,59.8,78.28857142857143,72.86800000000001,2.88,4.74,165986,116724,29.67840661260588,15261,California
Hawaii,2006,0.0,88.8,63.6,75.62333333333333,4.404999999999999,1.02,19.04,0.0,0.0,88.8,84.8,65.2,63.6,76.89142857142858,73.848,2.891428571428571,6.524000000000001,183709,122884,33.1094284983316,14459,California
Hawaii,2007,0.0,88.5,62.9,76.05666666666666,2.9491666666666667,0.64,7.53,0.0,0.0,88.5,84.4,64.3,62.9,77.87428571428572,73.512,1.6099999999999999,4.824,184755,132576,28.242266785743286,11560,California
Hawaii,2008,0.0,88.9,59.4,75.40499999999999,3.520833333333334,1.04,13.56,0.0,0.0,88.9,84.5,64.8,59.4,77.29428571428572,72.76,1.6157142857142859,6.188000000000001,185378,129678,30.0467153599672,12820,California
Hawaii,2009,0.0,89.3,60.5,74.88666666666667,3.3249999999999997,0.87,7.42,0.0,0.0,89.3,84.6,63.6,60.5,76.99142857142859,71.94000000000001,2.0985714285714288,5.042,197283,144013,27.001819720908536,11820,California
Hawaii,2010,0.0,88.1,61.1,75.41166666666665,2.2199999999999993,1.03,7.56,0.0,0.0,88.1,84.2,64.1,61.1,77.12857142857145,73.008,1.4600000000000002,3.284,1328468,1274887,4.033292484275119,12677,California
Hawaii,2011,,88.4,60.1,75.77,3.0925,1.1,6.11,,,88.4,84.5,63.7,60.1,77.39428571428572,73.49600000000001,2.1457142857142855,4.418,1341217,1283675,4.2902826313713565,10173,California
Hawaii,2012,,87.1,62.1,75.36500000000001,2.551666666666667,0.72,9.22,,,87.1,83.4,65.2,62.1,76.75142857142858,73.42399999999999,1.4885714285714287,4.040000000000001,1354117,1298972,4.072395516783267,9756,California
Hawaii,2013,0.0,89.1,62.2,75.48083333333334,3.169166666666667,1.19,6.41,0.0,,89.1,84.3,62.2,63.1,77.22857142857143,73.03400000000002,1.9657142857142855,4.854,1371676,1313593,4.234454783782759,12901,California
Hawaii,2014,,90.4,62.9,76.115,3.848333333333333,1.95,6.33,,,90.4,84.5,66.1,62.9,78.17142857142856,73.23600000000002,3.5742857142857143,4.232,1388884,1330740,4.1863827360672285,12186,California
Hawaii,2015,0.0,91.2,59.1,76.85666666666667,4.18,1.4,8.66,0.0,,91.2,85.6,66.8,59.1,78.81714285714284,74.112,4.25,4.082,1396604,1342862,3.8480485520591357,10952,California
Hawaii,2016,,89.3,61.4,76.65500000000002,3.155,0.53,6.6,,,89.3,84.8,68.4,61.4,78.58571428571429,73.952,3.54,2.616,1392827,1335598,4.10883763740938,13047,California
Hawaii,2017,,90.2,62.0,76.4175,3.279166666666667,0.96,5.77,,,90.2,85.0,65.5,62.0,78.65142857142857,73.28999999999999,2.748571428571428,4.022,1393480,1347023,3.333883514653957,8843,California
Hawaii,2018,,89.7,62.9,76.94416666666666,4.8500000000000005,1.92,11.73,,,89.7,86.8,68.5,62.9,78.73142857142857,74.442,5.078571428571428,4.529999999999999,1390261,1336187,3.8894854994853456,10456,California
Hawaii,2019,0.0,92.4,62.8,77.69000000000001,3.119166666666667,1.04,5.67,,0.0,92.4,88.3,66.8,62.8,80.11428571428573,74.29599999999999,2.9657142857142853,3.3339999999999996,1382248,1332540,3.596170875269855,10954,California
Hawaii,2021,,88.7,63.9,76.425,3.948333333333334,0.68,11.6,,,88.7,87.1,64.5,63.9,77.94857142857144,74.292,1.89,6.83,1413177,1341551,5.068437994674413,16116,California
Hawaii,2022,,91.9,61.7,76.68166666666666,2.580833333333333,1.38,4.79,,,91.9,86.0,67.5,61.7,78.32571428571428,74.38,2.27,3.016,1413908,1357699,3.975435459732879,10562,California
Iowa,2005,3.2208333333333337,88.6,8.4,50.27416666666667,2.4274999999999998,0.94,5.18,0.0,7.7299999999999995,88.6,53.4,38.3,8.4,64.75142857142858,30.006,3.2157142857142857,1.324,432583,351987,18.631337801069392,13084,Illinois
Iowa,2006,1.1325,89.8,9.7,51.16416666666667,2.7708333333333335,0.25,5.28,0.028571428571428574,2.678,89.8,54.5,33.4,9.7,63.472857142857144,33.932,3.4014285714285712,1.8880000000000003,499342,412459,17.39949773902456,12255,Illinois
Iowa,2007,3.948333333333333,88.3,4.7,49.80083333333334,3.403333333333333,0.32,8.07,0.49142857142857144,8.788,88.3,58.8,32.8,4.7,65.01142857142857,28.506,4.661428571428571,1.6420000000000001,472400,389724,17.501270110076206,14042,Illinois
Iowa,2008,4.338333333333334,85.0,2.4,46.83083333333334,3.885,0.55,9.72,0.045714285714285714,10.348,85.0,51.4,33.0,2.4,62.167142857142856,25.36,5.4628571428571435,1.6759999999999997,482582,402934,16.50455259417053,14874,Illinois
Iowa,2009,3.063333333333333,81.9,-0.4,47.745000000000005,3.4958333333333336,0.47,6.9,0.21714285714285714,7.048,81.9,55.8,32.6,-0.4,60.92285714285714,29.296,4.731428571428571,1.766,458550,383846,16.291353178497438,11981,Illinois
Iowa,2010,3.7875,87.6,3.4,49.2275,3.8874999999999997,0.88,10.48,0.0,9.09,87.6,53.3,36.7,3.4,65.53857142857143,26.392000000000003,5.751428571428571,1.278,3001417,2928860,2.4174248363356354,17016,Illinois
Iowa,2011,2.640833333333333,90.2,1.9,49.61500000000001,2.6333333333333333,0.75,6.44,0.19,6.072,90.2,53.1,34.7,1.9,63.81857142857143,29.729999999999997,3.2571428571428567,1.7600000000000002,3014272,2943867,2.335721527453394,13725,Illinois
Iowa,2012,2.4808333333333334,96.2,13.3,53.00833333333333,2.0850000000000004,0.46,3.97,0.0,5.954000000000001,96.2,66.8,34.6,13.3,65.13714285714285,36.028,2.5900000000000003,1.3780000000000001,3024677,2948917,2.5047302571481134,11969,Illinois
Iowa,2013,5.019166666666666,88.0,5.4,47.945,3.035833333333334,0.72,9.9,0.9471428571428573,10.72,88.0,47.7,32.4,5.4,63.190000000000005,26.601999999999997,4.172857142857143,1.444,3041109,2965459,2.487579366606063,9428,Illinois
Iowa,2014,3.766666666666667,83.6,-1.8,46.50416666666666,3.395833333333334,0.46,9.74,0.2957142857142857,8.626000000000001,83.6,46.2,33.1,-1.8,62.55,24.04,5.105714285714287,1.002,3053493,2974299,2.593554332693737,13612,Illinois
Iowa,2015,3.795,84.9,0.9,50.53249999999999,3.5533333333333332,0.53,7.01,0.028571428571428574,9.068,84.9,55.5,35.1,0.9,64.45142857142858,31.046000000000003,4.56,2.1439999999999997,3070700,2984763,2.798612694173963,19702,Illinois
Iowa,2016,2.53,88.1,9.7,51.8975,3.019166666666667,0.54,6.66,0.0,6.072,88.1,59.3,36.9,9.7,65.35571428571428,33.056,4.272857142857142,1.264,3084360,3006097,2.537414568986762,14948,Illinois
Iowa,2017,2.1675,90.5,11.3,51.24666666666667,2.478333333333333,0.43,5.21,0.01,5.188000000000001,90.5,53.1,38.8,11.3,64.55142857142857,32.62,3.394285714285714,1.1960000000000002,3094643,3017571,2.490497288378657,12997,Illinois
Iowa,2018,3.938333333333334,86.9,6.5,49.0325,3.765833333333333,1.08,8.36,2.067142857142857,6.558,86.9,48.4,24.9,6.5,63.902857142857144,28.214,5.058571428571429,1.9560000000000002,3108333,3034134,2.38709945169967,15699,Illinois
Iowa,2019,4.869999999999999,88.3,3.5,48.171666666666674,3.5391666666666666,1.1,8.34,0.45142857142857146,11.056000000000001,88.3,46.2,34.4,3.5,63.378571428571426,26.882000000000005,4.774285714285715,1.81,3107261,3034610,2.3381042017390885,10843,Illinois
Iowa,2021,3.1116666666666664,88.3,1.2,50.82250000000001,2.5316666666666667,0.86,5.33,0.038571428571428576,7.414,88.3,56.9,35.7,1.2,65.24714285714286,30.627999999999997,3.315714285714286,1.434,3150034,3072789,2.4521957540775796,11475,Illinois
Iowa,2022,3.1824999999999997,87.0,-0.9,48.57583333333333,2.4516666666666667,0.43,4.29,0.31428571428571433,7.197999999999999,87.0,50.9,30.8,-0.9,63.638571428571424,27.488,3.0100000000000002,1.67,3155751,3083520,2.2888687985839207,16504,Illinois
